Job,Interval,Start,End,Energy,Flow
J37,I143,328.0,333.0,green,2
J37,I175,448.0,452.0,green,1
J37,I207,583.0,590.0,green,1
J37,I303,903.0,907.0,green,1
J242,I237,693.0,695.0,brown,1
J242,I269,780.0,787.0,brown,3
J242,I752,2600.0,2607.0,brown,2
J433,I456,1519.0,1529.0,green,1
J433,I697,2413.0,2416.0,green,2
J433,I713,2473.0,2477.0,brown,2
J433,I781,2672.0,2674.0,green,1
J114,I238,695.0,698.0,brown,1
J114,I270,787.0,789.0,brown,1
J114,I302,895.0,903.0,green,2
J114,I446,1480.0,1490.0,green,2
J313,I552,1918.0,1922.0,brown,3
J313,I584,2025.0,2027.0,green,1
J313,I616,2116.0,2123.0,brown,1
J415,I461,1551.0,1557.0,green,1
J415,I754,2609.0,2615.0,brown,1
J468,I363,1153.0,1154.0,green,1
J468,I491,1655.0,1658.0,green,2
J468,I715,2481.0,2484.0,brown,2
J468,I772,2647.0,2657.0,green,1
J54,I194,526.0,530.0,brown,3
J54,I418,1369.0,1381.0,brown,2
J470,I93,197.0,198.0,red,1
J470,I718,2489.0,2497.0,brown,2
J470,I766,2634.0,2636.0,brown,1
J470,I798,2731.0,2732.0,brown,1
J463,I706,2447.0,2453.0,green,4
J463,I738,2558.0,2560.0,green,1
J354,I196,538.0,546.0,brown,1
J354,I411,1345.0,1348.0,green,1
J354,I828,2816.0,2822.0,green,4
J237,I294,854.0,855.0,green,1
J237,I326,996.0,1001.0,brown,3
J237,I498,1688.0,1692.0,brown,1
J163,I332,1016.0,1027.0,brown,5
J226,I179,464.0,468.0,green,1
J226,I660,2287.0,2292.0,green,3
J226,I740,2562.0,2565.0,green,1
J226,I788,2691.0,2692.0,green,1
J146,I311,932.0,934.0,green,2
J146,I375,1193.0,1202.0,brown,1
J146,I503,1718.0,1731.0,green,1
J364,I354,1122.0,1130.0,green,1
J364,I355,1130.0,1131.0,green,1
J364,I387,1272.0,1275.0,red,1
J364,I515,1782.0,1785.0,green,3
J67,I208,590.0,594.0,green,2
J67,I912,2988.0,2992.0,brown,2
J99,I39,61.0,64.0,green,3
J99,I618,2124.0,2147.0,green,1
J420,I509,1757.0,1761.0,green,3
J420,I636,2204.0,2210.0,brown,2
J458,I495,1673.0,1681.0,brown,2
J458,I511,1763.0,1764.0,green,1
J198,I377,1204.0,1208.0,green,2
J198,I378,1208.0,1215.0,green,1
J198,I385,1261.0,1266.0,brown,3
J215,I473,1602.0,1606.0,brown,1
J215,I476,1611.0,1616.0,green,2
J369,I646,2244.0,2250.0,green,4
J369,I708,2459.0,2466.0,green,1
J369,I718,2489.0,2497.0,brown,1
J444,I195,530.0,538.0,brown,3
J444,I227,650.0,660.0,green,3
J227,I454,1509.0,1516.0,green,4
J481,I418,1369.0,1381.0,brown,1
J481,I577,2010.0,2013.0,green,1
J187,I381,1243.0,1250.0,green,1
J187,I685,2371.0,2374.0,brown,2
J187,I742,2570.0,2573.0,green,1
J187,I754,2609.0,2615.0,brown,1
J436,I275,796.0,798.0,green,1
J436,I371,1171.0,1179.0,green,1
J436,I467,1573.0,1582.0,brown,2
J436,I771,2645.0,2647.0,green,2
J231,I221,632.0,633.0,green,1
J231,I285,832.0,833.0,brown,1
J231,I878,2926.0,2929.0,green,2
J231,I904,2972.0,2975.0,brown,1
J231,I910,2986.0,2987.0,brown,1
J267,I269,780.0,787.0,brown,2
J267,I276,798.0,803.0,brown,1
J267,I461,1551.0,1557.0,green,3
J87,I212,607.0,613.0,brown,5
J87,I404,1329.0,1331.0,red,1
J326,I532,1849.0,1852.0,brown,2
J326,I534,1853.0,1859.0,brown,1
J326,I546,1893.0,1897.0,green,2
J326,I550,1905.0,1912.0,green,1
J497,I199,555.0,568.0,green,3
J497,I891,2946.0,2951.0,green,1
J497,I904,2972.0,2975.0,brown,1
J497,I917,2998.0,3000.0,brown,1
J240,I352,1117.0,1120.0,green,1
J240,I688,2380.0,2383.0,brown,2
J240,I689,2383.0,2388.0,green,1
J240,I738,2558.0,2560.0,green,1
J14,I18,27.0,28.0,green,1
J14,I50,89.0,90.0,green,1
J14,I82,165.0,167.0,green,1
J14,I114,260.0,262.0,green,1
J14,I211,606.0,607.0,brown,1
J157,I464,1562.0,1565.0,brown,3
J165,I45,75.0,82.0,green,6
J265,I362,1150.0,1153.0,green,2
J265,I811,2759.0,2763.0,green,2
J265,I891,2946.0,2951.0,green,2
J337,I151,352.0,357.0,green,2
J337,I196,538.0,546.0,brown,2
J337,I544,1880.0,1892.0,brown,1
J249,I384,1256.0,1261.0,brown,3
J249,I445,1472.0,1480.0,green,2
J249,I512,1764.0,1768.0,green,1
J56,I531,1847.0,1849.0,green,1
J56,I604,2085.0,2087.0,green,2
J56,I636,2204.0,2210.0,brown,1
J205,I249,726.0,729.0,green,3
J205,I345,1078.0,1085.0,green,2
J205,I346,1085.0,1090.0,green,1
J51,I105,234.0,247.0,green,2
J51,I112,257.0,258.0,green,1
J51,I176,452.0,456.0,green,1
J51,I208,590.0,594.0,green,1
J359,I379,1215.0,1238.0,green,1
J359,I410,1344.0,1345.0,green,1
J359,I442,1467.0,1468.0,green,1
J359,I474,1606.0,1609.0,green,1
J359,I651,2262.0,2265.0,green,2
J271,I451,1503.0,1504.0,green,1
J271,I483,1633.0,1636.0,green,1
J271,I652,2265.0,2268.0,green,3
J271,I676,2333.0,2340.0,brown,1
J143,I148,343.0,346.0,green,3
J143,I180,468.0,473.0,brown,1
J143,I580,2020.0,2021.0,green,1
J143,I699,2417.0,2418.0,green,1
J248,I379,1215.0,1238.0,green,1
J248,I538,1865.0,1866.0,red,1
J248,I618,2124.0,2147.0,green,1
J248,I703,2433.0,2439.0,green,1
J248,I739,2560.0,2562.0,green,2
J254,I134,308.0,310.0,green,1
J254,I326,996.0,1001.0,brown,1
J254,I714,2477.0,2481.0,brown,1
J221,I235,688.0,691.0,brown,1
J221,I331,1007.0,1016.0,brown,1
J221,I667,2314.0,2315.0,green,1
J221,I700,2418.0,2428.0,green,1
J47,I114,260.0,262.0,green,1
J47,I115,262.0,267.0,green,2
J47,I178,460.0,464.0,green,1
J47,I210,598.0,606.0,brown,1
J47,I338,1052.0,1060.0,brown,1
J151,I489,1649.0,1651.0,green,1
J151,I905,2975.0,2979.0,brown,1
J151,I914,2993.0,2996.0,brown,1
J170,I190,512.0,516.0,brown,1
J170,I254,739.0,741.0,green,1
J170,I665,2309.0,2313.0,green,2
J483,I747,2587.0,2588.0,green,1
J483,I812,2763.0,2769.0,green,5
J413,I618,2124.0,2147.0,green,4
J413,I681,2353.0,2358.0,brown,2
J17,I64,114.0,115.0,green,1
J17,I193,524.0,526.0,brown,2
J17,I697,2413.0,2416.0,green,1
J178,I268,779.0,780.0,brown,1
J178,I332,1016.0,1027.0,brown,1
J178,I348,1096.0,1097.0,green,1
J178,I349,1097.0,1108.0,green,1
J178,I364,1154.0,1158.0,green,1
J178,I380,1238.0,1243.0,green,1
J324,I12,19.0,22.0,green,1
J324,I43,72.0,74.0,green,2
J324,I495,1673.0,1681.0,brown,1
J324,I514,1778.0,1782.0,green,1
J119,I130,293.0,295.0,green,2
J119,I418,1369.0,1381.0,brown,1
J119,I691,2399.0,2401.0,green,1
J333,I575,2004.0,2009.0,green,1
J333,I576,2009.0,2010.0,green,1
J333,I720,2499.0,2500.0,brown,1
J471,I373,1186.0,1191.0,green,2
J471,I502,1712.0,1718.0,green,1
J471,I789,2692.0,2700.0,green,1
J158,I37,57.0,58.0,green,1
J158,I181,473.0,490.0,brown,2
J158,I231,672.0,678.0,brown,1
J158,I453,1508.0,1509.0,green,1
J158,I517,1797.0,1800.0,green,1
J351,I310,931.0,932.0,green,1
J351,I342,1069.0,1073.0,green,1
J351,I495,1673.0,1681.0,brown,1
J91,I172,423.0,430.0,green,2
J91,I203,577.0,579.0,green,2
J91,I411,1345.0,1348.0,green,2
J394,I70,133.0,135.0,green,1
J394,I326,996.0,1001.0,brown,1
J394,I486,1638.0,1644.0,green,1
J394,I682,2358.0,2366.0,brown,1
J394,I789,2692.0,2700.0,green,1
J492,I891,2946.0,2951.0,green,1
J492,I900,2962.0,2967.0,brown,2
J492,I902,2969.0,2971.0,brown,1
J492,I912,2988.0,2992.0,brown,2
J437,I527,1831.0,1834.0,green,2
J437,I887,2939.0,2941.0,green,2
J370,I618,2124.0,2147.0,green,1
J370,I778,2669.0,2670.0,green,1
J328,I490,1651.0,1655.0,green,2
J328,I505,1732.0,1737.0,green,1
J328,I690,2388.0,2399.0,green,2
J243,I200,568.0,570.0,green,1
J243,I216,616.0,621.0,green,2
J243,I550,1905.0,1912.0,green,2
J300,I277,803.0,804.0,brown,1
J300,I281,816.0,823.0,brown,1
J300,I305,913.0,914.0,green,1
J300,I327,1001.0,1002.0,brown,1
J300,I354,1122.0,1130.0,green,1
J300,I369,1167.0,1169.0,green,1
J408,I633,2193.0,2196.0,brown,2
J408,I642,2227.0,2233.0,green,1
J408,I714,2477.0,2481.0,brown,1
J200,I322,978.0,986.0,brown,3
