Job,Interval,Start,End,Energy,Flow
J1344,I1762,5726.0,5744.0,green,1
J1344,I1793,5900.0,5903.0,brown,1
J1344,I2945,10202.0,10209.0,brown,1
J1269,I1950,6549.0,6550.0,green,1
J1269,I2014,6813.0,6815.0,green,2
J1269,I2046,6918.0,6922.0,green,2
J1269,I2078,7082.0,7083.0,green,1
J1640,I1883,6288.0,6304.0,brown,2
J1954,I2004,6763.0,6766.0,green,3
J1954,I2100,7204.0,7205.0,brown,1
J1954,I2132,7312.0,7315.0,brown,1
J463,I824,2147.0,2148.0,green,1
J463,I856,2235.0,2237.0,green,1
J463,I857,2237.0,2241.0,green,2
J463,I920,2463.0,2467.0,green,1
J1485,I1429,4376.0,4392.0,brown,2
J1485,I3366,11363.0,11367.0,green,2
J558,I2194,7539.0,7552.0,brown,3
J558,I2632,9206.0,9213.0,brown,1
J412,I1020,2836.0,2843.0,green,3
J412,I1115,3167.0,3170.0,brown,3
J1824,I2376,8267.0,8269.0,green,2
J1824,I2408,8363.0,8364.0,brown,1
J1824,I2856,9908.0,9923.0,brown,1
J1912,I2055,6948.0,6972.0,green,1
J1912,I2439,8508.0,8510.0,green,2
J565,I1201,3448.0,3457.0,brown,1
J565,I1762,5726.0,5744.0,green,3
J831,I786,2020.0,2031.0,green,4
J831,I2298,7903.0,7915.0,green,1
J831,I2322,8011.0,8013.0,green,1
J673,I67,109.0,111.0,green,1
J673,I1028,2870.0,2875.0,green,4
J673,I1478,4618.0,4622.0,green,1
J665,I309,622.0,629.0,green,3
J665,I2070,7022.0,7040.0,brown,3
J391,I711,1797.0,1800.0,green,2
J391,I840,2198.0,2200.0,green,1
J391,I1548,4872.0,4880.0,brown,1
J1257,I1738,5639.0,5646.0,brown,2
J1257,I2507,8758.0,8764.0,green,1
J743,I1309,3820.0,3824.0,green,2
J743,I1310,3824.0,3833.0,green,1
J743,I1664,5341.0,5343.0,green,1
J743,I1694,5452.0,5456.0,green,2
J1691,I430,970.0,972.0,brown,1
J1691,I1262,3659.0,3666.0,brown,1
J1691,I1518,4757.0,4765.0,brown,1
J1691,I2287,7839.0,7848.0,green,2
J1691,I2902,10070.0,10073.0,brown,1
J358,I230,422.0,430.0,brown,1
J358,I1607,5123.0,5128.0,green,1
J358,I2647,9249.0,9270.0,green,1
J1918,I1300,3783.0,3786.0,green,1
J1918,I1427,4364.0,4375.0,brown,1
J1918,I3220,11019.0,11020.0,green,1
J1685,I2396,8321.0,8329.0,green,5
J1685,I2428,8465.0,8480.0,green,1
J1318,I1945,6536.0,6539.0,green,3
J1318,I1977,6656.0,6661.0,brown,2
J1318,I2905,10075.0,10079.0,brown,1
J1908,I2952,10238.0,10252.0,green,2
J809,I1242,3589.0,3593.0,brown,2
J809,I1498,4673.0,4676.0,brown,3
J809,I2371,8243.0,8244.0,green,1
J1021,I356,751.0,752.0,brown,1
J1021,I2116,7253.0,7256.0,brown,1
J1021,I2757,9637.0,9639.0,green,1
